,Group,Name,Calories,Water,Protein,Carbohydrates,Fat,Sugar,Sucrose,Glucose,Fructose,Lactose,Maletose,Starch,Fiber,Polyols,Ash,Alcohol,Organic_Acids,Saturated_Fat,Fat_Mono.,Fat_Poly.,DHA,Cholesterol,Salt,Calcium,Choline,Cupper,Iron,Iodine,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Sodium,Zinc,Retinol,Alpha_Carotene,Beta_Carotene,Caffeine,Theobromine,Galactose,Fluoride,Beta_Cryptoxanthin,Lycopene,Lutein&Zeaxathin,Vitamin A,Vitamin_B1,Vitamin_B2,Vitamin_B3,Vitamin_B5,Vitamin_B6,Vitamin_B9,Vitamin_B12,Vitamin_C,Vitamin_D2,Vitamin_D3,Vitamin_D,Vitamin_E,Vitamin_K1,Vitamin_K2,ME_CLASSIFIED
1870,Vegetables and Vegetable Products,cabbage  chinese (pak choi)  cooked  boiled  drained  without salt,12.0,95.55,1.56,1.78,0.16,0.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.95,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,93.0,12.1,0.019,1.04,0.0,11.0,0.14400000000000002,29.0,371.0,0.4,34.0,0.17,0.0,1.0,2549.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4249.0,0.032,0.063,0.428,0.079,0.166,41.0,0.0,26.0,0.0,0.0,0.0,0.09,0.0,0.0,GOOD
1871,Vegetables and Vegetable Products,cabbage kimchi,15.0,94.3,1.1,2.4,0.5,1.06,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.7,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,33.0,15.5,0.024,2.5,0.0,14.0,0.0,24.0,151.0,0.5,498.0,0.22,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,93.0,0.01,0.21,1.1,0.0,0.213,52.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,GOOD
1872,Vegetables and Vegetable Products,cabbage  chinese (pe tsai),16.0,94.39,1.2,3.23,0.2,1.41,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.98,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,77.0,7.6,0.036000000000000004,0.31,0.0,13.0,0.19,29.0,238.0,0.6,9.0,0.23,0.0,1.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,318.0,0.04,0.05,0.4,0.105,0.232,79.0,0.0,27.0,0.0,0.0,0.0,0.12,0.0,0.0,GOOD
1873,Vegetables and Vegetable Products,carrots canned regular pack drained solids,25.0,92.95,0.64,5.54,0.19,2.48,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.68,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,25.0,6.3,0.104,0.64,0.0,8.0,0.45,24.0,179.0,0.4,242.0,0.26,0.0,2743.0,5331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11170.0,0.018000000000000002,0.03,0.552,0.135,0.112,9.0,0.0,2.7,0.0,0.0,0.0,0.74,0.0,0.0,GOOD
1874,Vegetables and Vegetable Products,carrots frozen unprepared,36.0,90.04,0.78,7.9,0.46,4.76,4.05,0.4,0.31,0.0,0.0,0.26,3.3,0.0,0.83,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,36.0,7.5,0.07400000000000001,0.44,0.0,12.0,0.171,33.0,235.0,0.7,68.0,0.33,0.0,2958.0,7047.0,0.0,0.0,0.0,0.0,0.0,1.0,218.0,14210.0,0.044,0.037000000000000005,0.464,0.187,0.095,10.0,0.0,2.5,0.0,0.0,0.0,0.57,0.0,0.0,GOOD
1875,Vegetables and Vegetable Products,celery,16.0,95.43,0.69,2.97,0.17,1.34,0.08,0.4,0.37,0.0,0.0,0.0,1.6,0.0,0.75,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,40.0,6.1,0.035,0.2,0.0,11.0,0.103,24.0,260.0,0.4,80.0,0.13,0.0,0.0,270.0,0.0,0.0,0.48,4.0,0.0,0.0,283.0,449.0,0.021,0.057,0.32,0.246,0.07400000000000001,36.0,0.0,3.1,0.0,0.0,0.0,0.27,0.0,0.0,GOOD
1876,Vegetables and Vegetable Products,chicory witloof,17.0,94.52,0.9,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.47,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.051,0.24,0.0,10.0,0.1,26.0,211.0,0.2,2.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.062,0.027000000000000003,0.16,0.145,0.042,37.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1877,Vegetables and Vegetable Products,chicory greens,23.0,92.0,1.7,4.7,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,100.0,12.8,0.295,0.9,0.0,30.0,0.429,47.0,420.0,0.3,45.0,0.42,0.0,0.0,3430.0,0.0,0.0,0.0,0.0,0.0,0.0,10300.0,5717.0,0.06,0.1,0.5,1.159,0.105,110.0,0.0,24.0,0.0,0.0,0.0,2.26,0.0,0.0,GOOD
1878,Vegetables and Vegetable Products,chicory roots,72.0,80.0,1.4,17.51,0.2,8.73,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.89,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.077,0.8,0.0,22.0,0.233,61.0,290.0,0.7,50.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.04,0.03,0.4,0.32299999999999995,0.241,23.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1879,Vegetables and Vegetable Products,collards,32.0,89.62,3.02,5.42,0.61,0.46,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.32,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,232.0,23.2,0.046,0.47,0.0,27.0,0.6579999999999999,25.0,213.0,1.3,17.0,0.21,0.0,14.0,2991.0,0.0,0.0,0.0,0.0,28.0,0.0,4323.0,5019.0,0.054000000000000006,0.13,0.742,0.267,0.165,129.0,0.0,35.3,0.0,0.0,0.0,2.26,0.0,0.0,GOOD
1880,Vegetables and Vegetable Products,collards frozen chopped unprepared,33.0,89.53,2.69,6.46,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.95,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.053,1.07,0.0,29.0,0.633,27.0,253.0,1.4,48.0,0.26,0.0,0.0,5510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9183.0,0.05,0.11,0.6409999999999999,0.11,0.115,73.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1881,Vegetables and Vegetable Products,coriander (cilantro) leaves,23.0,92.21,2.13,3.67,0.52,0.87,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.47,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,67.0,12.8,0.225,1.77,0.0,26.0,0.426,48.0,521.0,0.9,46.0,0.5,0.0,36.0,3930.0,0.0,0.0,0.0,0.0,202.0,0.0,865.0,6748.0,0.067,0.162,1.114,0.57,0.149,62.0,0.0,27.0,0.0,0.0,0.0,2.5,0.0,0.0,GOOD
1882,Vegetables and Vegetable Products,corn with red and green peppers canned solids and liquids,75.0,77.5,2.33,18.17,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.06,0.79,0.0,25.0,0.043,62.0,153.0,0.6,347.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.022,0.08,0.95,0.447,0.097,34.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1883,Vegetables and Vegetable Products,cornsalad,21.0,92.8,2.0,3.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.134,2.18,0.0,13.0,0.359,53.0,459.0,0.9,4.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7092.0,0.071,0.087,0.415,0.042,0.273,14.0,0.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1884,Vegetables and Vegetable Products,cowpeas (blackeyes) immature seeds,90.0,77.2,2.95,18.83,0.35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.67,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.13,1.1,0.0,51.0,0.56,53.0,431.0,2.3,4.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,0.11,0.145,1.45,0.151,0.067,168.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1885,Vegetables and Vegetable Products,cowpeas (blackeyes) immature seeds cooked boiled drained without salt,97.0,75.48,3.17,20.32,0.38,3.23,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.65,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,128.0,32.9,0.133,1.12,0.0,52.0,0.5720000000000001,51.0,418.0,2.5,4.0,1.03,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,0.101,0.14800000000000002,1.403,0.154,0.065,127.0,0.0,2.2,0.0,0.0,0.0,0.22,0.0,0.0,GOOD
1886,Vegetables and Vegetable Products,cowpeas (blackeyes) immature seeds frozen unprepared,139.0,64.15,8.98,25.13,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.05,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.205,2.35,0.0,55.0,0.8809999999999999,122.0,441.0,3.6,6.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.245,0.071,0.8109999999999999,0.237,0.106,187.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1887,Vegetables and Vegetable Products,cowpeas young pods with seeds,44.0,86.0,3.3,9.5,0.3,5.04,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.9,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,65.0,22.0,0.1,1.0,0.0,58.0,0.308,65.0,215.0,0.9,4.0,0.34,0.0,55.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,1369.0,0.15,0.14,1.2,0.945,0.173,53.0,0.0,33.0,0.0,0.0,0.0,0.49,0.0,0.0,GOOD
1888,Vegetables and Vegetable Products,cowpeas young pods with seeds cooked boiled drained without salt,34.0,89.5,2.6,7.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.071,0.7,0.0,41.0,0.219,49.0,196.0,0.7,3.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.09,0.09,0.8,0.638,0.123,26.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1889,Vegetables and Vegetable Products,cowpeas leafy tips,29.0,89.78,4.1,4.82,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.191,1.92,0.0,43.0,0.509,9.0,455.0,0.9,7.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,0.354,0.175,1.12,0.06,0.177,101.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1890,Vegetables and Vegetable Products,cowpeas leafy tips cooked boiled drained without salt,22.0,91.3,4.67,2.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.154,1.09,0.0,62.0,0.412,42.0,351.0,0.9,6.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.256,0.142,1.008,0.046,0.135,60.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1891,Vegetables and Vegetable Products,dandelion greens,45.0,85.6,2.7,9.2,0.7,0.71,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,1.8,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,187.0,35.3,0.171,3.1,0.0,36.0,0.342,66.0,397.0,0.5,76.0,0.41,0.0,363.0,5854.0,0.0,0.0,0.0,0.0,121.0,0.0,13610.0,10161.0,0.19,0.26,0.8059999999999999,0.084,0.251,27.0,0.0,35.0,0.0,0.0,0.0,3.44,0.0,0.0,GOOD
1892,Vegetables and Vegetable Products,endive,17.0,93.79,1.25,3.35,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,1.41,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,52.0,16.8,0.099,0.83,0.0,15.0,0.42,28.0,314.0,0.2,22.0,0.79,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.0,0.08,0.075,0.4,0.9,0.02,142.0,0.0,6.5,0.0,0.0,0.0,0.44,0.0,0.0,GOOD
1893,Vegetables and Vegetable Products,escarole cooked boiled drained no salt added,19.0,94.29,1.15,3.07,0.18,0.23,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.3,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,46.0,15.4,0.087,0.72,0.0,13.0,0.385,22.0,245.0,0.2,19.0,0.69,0.0,0.0,1133.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,1888.0,0.059,0.062,0.312,0.826,0.016,78.0,0.0,3.3,0.0,0.0,0.0,0.4,0.0,0.0,GOOD
1894,Vegetables and Vegetable Products,garlic,149.0,58.58,6.36,33.06,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1.5,0.0,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,181.0,23.2,0.299,1.7,0.0,25.0,1.672,153.0,401.0,14.2,17.0,1.16,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.2,0.11,0.7,0.596,1.235,3.0,0.0,31.2,0.0,0.0,0.0,0.08,0.0,0.0,GOOD
1895,Vegetables and Vegetable Products,hyacinth beans  immature seeds,46.0,87.87,2.1,9.19,0.2,4.08,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.64,0.0,0.0,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,50.0,19.1,0.047,0.74,0.0,40.0,0.205,49.0,252.0,1.5,2.0,0.37,0.0,87.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,864.0,0.077,0.092,0.52,0.055,0.024,62.0,0.0,12.9,0.0,0.0,0.0,0.51,0.0,0.0,GOOD
1896,Vegetables and Vegetable Products,kale,49.0,84.04,4.28,8.75,0.93,2.26,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,2.01,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,150.0,0.8,1.499,1.47,0.0,47.0,0.659,92.0,491.0,0.9,38.0,0.56,0.0,54.0,5927.0,0.0,0.0,0.0,0.0,81.0,0.0,8198.0,9990.0,0.11,0.13,1.0,0.091,0.271,141.0,0.0,120.0,0.0,0.0,0.0,1.54,0.0,0.0,GOOD
1897,Vegetables and Vegetable Products,kale frozen unprepared,28.0,91.12,2.66,4.9,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.88,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.046,0.93,0.0,18.0,0.443,29.0,333.0,0.9,15.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6253.0,0.056,0.112,0.698,0.052000000000000005,0.09,17.0,0.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
1898,Vegetables and Vegetable Products,kale frozen cooked boiled drained without salt,30.0,90.5,2.84,5.23,0.49,1.34,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.94,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,138.0,0.5,0.047,0.94,0.0,18.0,0.45,28.0,321.0,0.9,15.0,0.18,0.0,0.0,8823.0,0.0,0.0,0.0,0.0,0.0,0.0,19697.0,14704.0,0.043,0.114,0.672,0.053,0.086,14.0,0.0,25.2,0.0,0.0,0.0,0.92,0.0,0.0,GOOD
1899,Vegetables and Vegetable Products,mushrooms shiitake,34.0,89.74,2.24,6.79,0.49,2.38,0.0,2.38,0.0,0.0,0.0,0.0,2.5,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.142,0.41,0.0,20.0,0.23,112.0,304.0,5.7,9.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.217,3.877,1.5,0.293,13.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,GOOD
1900,Vegetables and Vegetable Products,mushrooms chanterelle,38.0,89.85,1.49,6.86,0.53,1.16,0.0,1.16,0.0,0.0,0.0,0.0,3.8,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.353,3.47,0.0,13.0,0.28600000000000003,57.0,506.0,2.2,9.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.215,4.085,1.075,0.044,2.0,0.0,0.0,5.3,0.0,5.3,0.0,0.0,0.0,GOOD
1901,Vegetables and Vegetable Products,mushrooms morel,31.0,89.61,3.12,5.1,0.57,0.6,0.0,0.6,0.0,0.0,0.0,0.0,2.8,0.0,1.58,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.625,12.18,0.0,19.0,0.5870000000000001,194.0,411.0,2.2,21.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.205,2.252,0.44,0.136,9.0,0.0,0.0,5.1,0.0,5.1,0.0,0.0,0.0,GOOD
1902,Vegetables and Vegetable Products,mushrooms portabella grilled,29.0,90.66,3.28,4.44,0.58,2.26,0.0,2.26,0.0,0.0,0.0,0.43,2.2,0.0,1.05,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,3.0,32.8,0.389,0.4,0.0,13.0,0.067,135.0,437.0,21.9,11.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.403,6.255,1.262,0.122,19.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,GOOD
1903,Vegetables and Vegetable Products,lentils sprouted,106.0,67.34,8.96,22.14,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.35200000000000004,3.21,0.0,37.0,0.506,173.0,322.0,0.6,11.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.228,0.128,1.128,0.578,0.19,100.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRALS
1904,Vegetables and Vegetable Products,lentils  sprouted  cooked  stir fried  without salt,101.0,68.7,8.8,21.25,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.337,3.1,0.0,35.0,0.502,153.0,284.0,0.6,10.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.22,0.09,1.2,0.5710000000000001,0.16399999999999998,67.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRALS
1905,Vegetables and Vegetable Products,lettuce butterhead (includes boston and bibb types),13.0,95.63,1.35,2.23,0.22,0.94,0.0,0.43,0.51,0.0,0.0,0.0,1.1,0.0,0.57,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,35.0,8.4,0.016,1.24,0.0,13.0,0.179,33.0,238.0,0.6,5.0,0.2,0.0,0.0,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0,3312.0,0.057,0.062,0.35700000000000004,0.15,0.08199999999999999,73.0,0.0,3.7,0.0,0.0,0.0,0.18,0.0,0.0,GOOD
1906,Vegetables and Vegetable Products,lettuce iceberg (includes crisphead types),14.0,95.64,0.9,2.97,0.14,1.97,0.05,0.91,1.0,0.0,0.0,0.0,1.2,0.0,0.36,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,18.0,6.7,0.025,0.41,0.0,7.0,0.125,20.0,141.0,0.1,10.0,0.15,0.0,4.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,502.0,0.041,0.025,0.123,0.091,0.042,29.0,0.0,2.8,0.0,0.0,0.0,0.18,0.0,0.0,GOOD
1907,Vegetables and Vegetable Products,lettuce green leaf,15.0,94.98,1.36,2.87,0.15,0.78,0.0,0.36,0.43,0.0,0.0,0.0,1.3,0.0,0.62,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,36.0,13.6,0.029,0.86,0.0,13.0,0.25,29.0,194.0,0.6,28.0,0.18,0.0,0.0,4443.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.0,7405.0,0.07,0.08,0.375,0.134,0.09,38.0,0.0,9.2,0.0,0.0,0.0,0.22,0.0,0.0,GOOD
1908,Vegetables and Vegetable Products,mushrooms white,22.0,92.45,3.09,3.26,0.34,1.98,0.0,1.48,0.17,0.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,17.3,0.318,0.5,0.0,9.0,0.047,86.0,318.0,9.3,5.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.402,3.607,1.497,0.104,17.0,0.04,2.1,0.2,0.0,0.2,0.01,0.0,0.0,GOOD
1909,Vegetables and Vegetable Products,mushrooms white cooked boiled drained without salt,28.0,91.08,2.17,5.29,0.47,2.34,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.99,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,6.0,20.4,0.504,1.74,0.0,12.0,0.115,87.0,356.0,11.9,2.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.3,4.46,2.16,0.095,18.0,0.0,4.0,0.2,0.0,0.2,0.01,0.0,0.0,GOOD
1910,Vegetables and Vegetable Products,mushrooms  white  stir fried,26.0,91.1,3.58,4.04,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.94,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,4.0,21.9,0.29100000000000004,0.25,0.0,11.0,0.047,105.0,396.0,13.9,12.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.463,3.987,1.45,0.042,20.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,GOOD
1911,Vegetables and Vegetable Products,mushrooms canned drained solids,25.0,91.08,1.87,5.09,0.29,2.34,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,1.67,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,11.0,20.4,0.235,0.79,0.0,15.0,0.086,66.0,129.0,4.1,425.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.021,1.5930000000000002,0.8109999999999999,0.061,12.0,0.0,0.0,0.2,0.0,0.2,0.01,0.0,0.0,GOOD
1912,Vegetables and Vegetable Products,mushrooms portabella,22.0,92.82,2.11,3.87,0.35,2.5,0.0,2.01,0.49,0.0,0.0,0.0,1.3,0.0,0.85,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.0,21.2,0.28600000000000003,0.31,0.0,0.0,0.069,108.0,364.0,18.6,9.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.13,4.494,1.14,0.14800000000000002,28.0,0.05,0.0,0.3,0.0,0.3,0.02,0.0,0.0,GOOD
1913,Vegetables and Vegetable Products,mushrooms brown italian or crimini,22.0,92.12,2.5,4.3,0.1,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.98,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,18.0,22.1,0.5,0.4,0.0,9.0,0.142,120.0,448.0,26.0,6.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.49,3.8,1.5,0.11,25.0,0.1,0.0,0.1,0.0,0.1,0.01,0.0,0.0,GOOD
1914,Vegetables and Vegetable Products,mushrooms shiitake dried,296.0,9.5,9.58,75.37,0.99,2.21,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,4.56,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,11.0,201.7,5.165,1.72,0.0,132.0,1.176,294.0,1534.0,46.1,13.0,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.27,14.1,21.879,0.965,163.0,0.0,3.5,3.9,0.0,3.9,0.0,0.0,0.0,GOOD
1915,Vegetables and Vegetable Products,mushrooms shiitake cooked without salt,56.0,83.48,1.56,14.39,0.22,3.84,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.35,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,36.8,0.8959999999999999,0.44,0.0,14.0,0.204,29.0,117.0,24.8,4.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.17,1.5,3.594,0.159,21.0,0.0,0.3,0.7,0.0,0.7,0.0,0.0,0.0,GOOD
1916,Vegetables and Vegetable Products,mustard greens,27.0,90.7,2.86,4.67,0.42,1.32,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,1.36,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,115.0,0.5,0.165,1.64,0.0,32.0,0.0,58.0,384.0,0.9,20.0,0.25,0.0,10.0,1790.0,0.0,0.0,0.0,0.0,40.0,0.0,3730.0,3024.0,0.08,0.11,0.8,0.21,0.18,12.0,0.0,70.0,0.0,0.0,0.0,2.01,0.0,0.0,GOOD
1917,Vegetables and Vegetable Products,mustard greens frozen unprepared,20.0,93.21,2.49,3.41,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.63,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.067,1.29,0.0,15.0,0.339,30.0,170.0,0.7,29.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5155.0,0.048,0.061,0.314,0.019,0.131,138.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,GOOD
